m_id,m_title,m_year,m_maturity,m_runtime,m_genre,m_synopsis,m_lead_cast,m_genres,m_mood,m_audio,m_subtitles,m_cast
81643922,War Sailor,2023.0,A ,1 Season,Drama,"When WWII erupts, two sailors on a Norwegian merchant ship face brutal conditions as they fight to survive a conflict they were never asked to join.","Kristoffer Joner,Ine Marie Wilmann,Pål Sverre Hagen","['TV Dramas', 'Scandinavian TV Shows']","['Ominous,', 'Violent']",[],[],"['Kristoffer Joner', 'Ine Marie Wilmann', 'Pål Sverre Hagen', 'Henrikke Lund Olsen', 'Téa Grønner Joner', 'Siv Torin Knudsen Petersen', 'Armand Hannestad', 'Daniel Berg', 'Noah Nygård', 'Oskar Hallaråker Hellesøy', 'Leon Tobias Slettbakk', 'Alexandra Gjerpen']"
80100929,Cable Girls,2017.0,A ,6 Seasons,Drama,"In 1920s Madrid, four women at the National Telephone Company ring in revolution as they manage romance, friendship and the modern workplace.","Blanca Suárez,Yon González,Ana Fernández","['Romantic TV Dramas', 'TV Dramas', 'Period Pieces']","['Bittersweet,', 'Emotional']",[],[],"['Blanca Suárez', 'Yon González', 'Ana Fernández', 'Nadia de Santiago', 'Ana Polvorosa', 'Nico Romero', 'Denisse Peña', 'Raúl Mérida', 'Miguel Diosdado', 'Ángela Cremonte', 'Valentina Zenere', 'Concha Velasco', 'Ana Risueño', 'Martiño Rivas', 'Antonio Valero', 'Gary Piquer', 'Alex Hafner', 'Kiti Mánver', 'Marcial Álvarez', 'Maggie Civantos', 'Borja Luna', 'Sergio Mur', 'Antonio Velázquez', 'Ernesto Alterio', 'Iria del Río', 'Andrea Carballo']"
81666322,Little Dixie,2023.0,A ,1h 45m,Action,"After a corrupt arrangement with a cartel goes south, a governor's steely fixer gets caught in the crossfire when his daughter becomes a target.","Frank Grillo,Eric Dane,Beau Knapp","['Crime Movies', 'Action & Adventure Movies', 'US Movies']","['Violent,', 'Gritty']","['English - Audio Description,', 'English [Original],', 'Hindi']","['English,', 'Hindi']","['Frank Grillo', 'Eric Dane', 'Beau Knapp', 'Annabeth Gish', 'Peter Greene', 'Thomas Dekker', 'Mercedes Mason', 'Maurice Compte']"
81021245,Control Z,2020.0,A ,3 Seasons,Drama,"When a hacker begins releasing students' secrets to the entire high school, the socially isolated but observant Sofía works to uncover his/her identity.","Ana Valeria Becerril,Michael Ronda,Yankel Stevan","['TV Dramas', 'Teen TV Shows']",[],[],[],"['Ana Valeria Becerril', 'Michael Ronda', 'Yankel Stevan', 'Luis Curiel', 'Samantha Acuña', 'Macarena García', 'Fiona Palomo', 'Andrés Baida', 'Patricio Gallardo', 'Iván Aragón', 'Xabiani Ponce de León', 'Patricia Maqueo', 'Rodrigo Cachero', 'Rocío Verdejo', 'Zion Moreno', 'Mauro Sánchez Navarro', 'Lidia San José', 'Thanya López', 'Renata del Castillo', 'Arturo Barba', 'Kariam Castro', 'Ariana Saavedra', 'Alexander Holtmann', 'Nastassia Villasana', 'Marco Zunino']"
80057691,XOXO,2016.0,A ,1h 32m,Drama,"The lives of a budding DJ, his loyal pal, a hopeless romantic, a jaded has-been and a troubled couple intersect at an electronic dance music festival.","Sarah Hyland,Graham Phillips,Chris D'Elia","['Music', 'Dramas', 'US Movies']",[],"['English - Audio Description,', 'English [Original]']",['English'],"['Sarah Hyland', 'Graham Phillips', ""Chris D'Elia"", 'Hayley Kiyoko', 'Brett DelBuono', 'Ryan Hansen', 'Ian Anthony Dale', 'Ione Skye', 'Colin Woodell', 'LaMonica Garrett', 'Brianne Howey']"
81216677,Kleo,2022.0,A ,1 Season,Thriller,"After the fall of the Berlin Wall, a former East German spy resolves to find out who betrayed her and why — and use her lethal skills to exact revenge.","Jella Haase,Dimitrij Schaad,Julius Feldmeier","['TV Dramas', 'TV Thrillers']","['Offbeat,', 'Suspenseful']",[],[],"['Jella Haase', 'Dimitrij Schaad', 'Julius Feldmeier', 'Vladimir Burlakov', 'Vincent Redetzki', 'Marta Sroka', 'Yun Huang', 'Alessija Lause', 'Thandi Sebe', 'Jürgen Heinrich', 'Steffi Kühnert', 'Rodrigo Rojo']"
80121387,Elisa & Marcela,2019.0,A ,1h 58m,Drama,"In 1901 Spain, Elisa Sánchez Loriga adopts a male identity in order to marry the woman she loves, Marcela Gracia Ibeas. Based on true events.","Natalia de Molina,Greta Fernández,Sara Casasnovas","['LGBTQ Movies', 'Dramas', 'Romantic Movies', 'Period Pieces', 'Movies Based on Real Life']","['Steamy,', 'Bittersweet,', 'Intimate']","['English,', 'Spanish (Spain) - Audio Description,', 'Spanish (Spain) [Original]']","['English,', 'English,', 'Spanish (Spain),', 'Hindi']","['Natalia de Molina', 'Greta Fernández', 'Sara Casasnovas', 'Tamar Novas', 'Kelly Lua', 'Manuel Lourenzo', 'Jorge Suquet', 'Ana Santos', 'Mariana Carballal', 'Roberto Leal', 'Luisa Merelas', 'Amparo Moreno', 'Lluís Homar', 'Manolo Solo', 'María Pujalte', 'Francesc Orella']"
81387867,Just Short of Perfect,2021.0,U/A 16+ ,1h 34m,Comedy,"A divorced lawyer falls for a charismatic cardiologist. But when their difference in size leads to family friction, is she ready to listen to her heart?","Leandro Hassum,Juliana Paes,Elizângela","['Romantic Comedies', 'Comedy Movies', 'Romantic Movies']","['Goofy,', 'Romantic']","['English,', 'Portuguese (Brazil) - Audio Description,', 'Portuguese (Brazil) [Original]']","['English,', 'English,', 'Portuguese (Brazil)']","['Leandro Hassum', 'Juliana Paes', 'Elizângela', 'Marcelo Mansfield', 'Marcelo Laham', 'Luana Martau', 'Pietra Hassum', 'Letícia Birkheuer', 'Carol Portes', 'Rogério Morgado', 'Rafael Portugal']"
81354934,Shahmaran,2023.0,A ,1 Season,Drama,"When Şahsu goes to Adana for a lecture, it’s the perfect chance to face her estranged grandfather. But soon, she finds herself in the midst of a legend.","Serenay Sarıkaya,Burak Deniz,Mustafa Uğurlu","['Romantic TV Dramas', 'TV Dramas', 'TV Shows Based on Books', 'Fantasy TV Shows']","['Ominous,', 'Suspenseful,', 'Romantic']",[],[],"['Serenay Sarıkaya', 'Burak Deniz', 'Mustafa Uğurlu', 'Mahir Günşiray', 'Ebru Özkan', 'Mert Ramazan Demir', 'Hakan Karahan', 'Elif Nur Kerkük', 'Mehmet Bilge Aslan', 'Berfu Halisdemir', 'Nilay Erdönmez', 'Nil Sude Albayrak', 'Ayşe Lebriz Berkem', 'Ece Ertez', 'Beran Soysal', 'Almina Günaydın', 'Mert Doğan']"
81701128,Castaway Diva,2023.0,U/A 13+ ,1 Season,Drama,"Fifteen years after being stranded on a remote island, an aspiring singer reenters society — stopping at nothing to pursue her dream of becoming a diva.","Park Eun-bin,Kim Hyo-jin,Chae Jong-hyeop",['TV Dramas'],"['Inspiring,', 'Heartfelt']",[],[],"['Park Eun-bin', 'Kim Hyo-jin', 'Chae Jong-hyeop', 'Cha Hak-yeon', 'Kim Ju-hun']"
81682438,Doctor Cha,2023.0,U/A 16+ ,1 Season,Drama,"Twenty years after leaving her medical career, a housewife returns as a first-year resident — struggling to find her footing in a job full of surprises.","Uhm Jung-hwa,Kim Byong-chul,Myung Se-bin",['TV Dramas'],['Heartfelt'],[],[],"['Uhm Jung-hwa', 'Kim Byong-chul', 'Myung Se-bin', 'Min Woo-hyuk']"
81697981,Strong Girl Nam-soon,2023.0,U/A 16+ ,1 Season,Comedy,"Gifted with superhuman strength, a young woman returns to Korea to find her birth family — only to be entangled in a drug case that could test her power.","Lee You-mi,Kim Jung-eun,Kim Hae-sook","['TV Dramas', 'TV Comedies', 'Crime TV Shows']",['Quirky'],[],[],"['Lee You-mi', 'Kim Jung-eun', 'Kim Hae-sook', 'Ong Seong-wu', 'Byeon Woo-seok']"
81488912,Doom at Your Service,2021.0,U/A 16+ ,1 Season,Drama,A woman with only a short time to live and a man with the supernatural power to bring the world to an end discover the true meaning of life and love.,"Park Bo-young,Seo In-guk,Lee Soo-hyuk","['Romantic TV Dramas', 'TV Dramas', 'Fantasy TV Shows']","['Charming,', 'Romantic']",[],[],"['Park Bo-young', 'Seo In-guk', 'Lee Soo-hyuk', 'Kang Tae-oh', 'Shin Do-hyun']"
81239224,Hospital Playlist,2020.0,U/A 16+ ,2 Seasons,Drama,"Every day is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist.","Cho Jung-seok,Yoo Yeon-seok,Jung Kyung-ho","['TV Dramas', 'TV Comedies']","['Nostalgic,', 'Heartfelt']",[],[],"['Cho Jung-seok', 'Yoo Yeon-seok', 'Jung Kyung-ho', 'Kim Dae-Myeung', 'Jeon Mi-do', 'Kim Hae-sook', 'Kim Kap-soo', 'Jung Moon-sung']"
81569769,A Time Called You,2023.0,U/A 16+ ,1 Season,Romance,"A grieving woman magically travels through time to 1998, where she meets a man with an uncanny resemblance to her late love.","Ahn Hyo-seop,Jeon Yeo-been,Kang Hoon","['Romantic TV Dramas', 'TV Dramas']","['Swoonworthy,', 'Nostalgic,', 'Emotional']",[],[],"['Ahn Hyo-seop', 'Jeon Yeo-been', 'Kang Hoon']"
81612967,Once Upon a Small Town,2022.0,U/A 13+ ,1 Season,Drama,"Against his wishes a veterinarian from the big city relocates to the countryside, where he meets a policewoman, a town insider with a friendly secret.","Park Soo-yeong,Choo Young-woo,Baek Sung-chul","['Romantic TV Dramas', 'TV Dramas']","['Charming,', 'Heartfelt,', 'Romantic']",[],[],"['Park Soo-yeong', 'Choo Young-woo', 'Baek Sung-chul', 'Jeong Seok-yong', 'Baik Ji-won', 'Kim Young-sun', 'Park Ji-a', 'Yoo Yeon', 'Na Chul', 'Park Ye-ni', 'Roh Jae-won']"
81290293,Start-Up,2020.0,U/A 13+ ,1 Season,Romance,Young entrepreneurs aspiring to launch virtual dreams into reality compete for success and love in the cutthroat world of Korea's high-tech industry.,"Suzy,Nam Joo-hyuk,Kim Seon-ho","['Romantic TV Dramas', 'TV Dramas', 'TV Comedies', 'Romantic TV Comedies']","['Charming,', 'Inspiring,', 'Romantic']",[],[],"['Suzy', 'Nam Joo-hyuk', 'Kim Seon-ho', 'Kang Han-na', 'Kim Do-wan', 'Yu Su-bin', 'Stephanie Lee', 'Kim Hae-sook', 'Seo Yi-sook', 'Song Sun-mi']"
81669779,Destined with You,2023.0,U/A 16+ ,1 Season,Romance,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,"Cho Bo-ah,Rowoon,Ha Jun","['TV Comedies', 'Romantic TV Comedies']","['Swoonworthy,', 'Romantic']",[],[],"['Cho Bo-ah', 'Rowoon', 'Ha Jun', 'Yura']"
81671440,King the Land,2023.0,U/A 13+ ,1 Season,Romance,"Amid a tense inheritance fight, a charming heir clashes with his hardworking employee who's known for her irresistible smile — which he cannot stand.","Lee Jun-ho,Lim Yoon-a,Go Won-hee","['TV Comedies', 'Romantic TV Comedies']","['Swoonworthy,', 'Romantic']",[],[],"['Lee Jun-ho', 'Lim Yoon-a', 'Go Won-hee', 'Kim Ga-eun', 'Ahn Se-ha', 'Kim Jae-won']"
81435649,"Nevertheless,",2021.0,U/A 16+ ,1 Season,Romance,The intoxicating charm of a flirtatious art school classmate pulls a reluctant love cynic into a friends-with-benefits relationship.,"Song Kang,Han So-hee,Chae Jong-hyeop","['Romantic TV Dramas', 'TV Dramas']","['Bittersweet,', 'Intimate,', 'Romantic']",[],[],"['Song Kang', 'Han So-hee', 'Chae Jong-hyeop', 'Lee Yul-eum', 'Yang Hye-ji']"
81463556,Love to Hate You,2023.0,U/A 16+ ,1 Season,Comedy,"For an attorney who despises losing to men and an A-list actor who distrusts women, love means nothing — until they're forced to date each other.","Kim Ok-vin,Yoo Teo,Kim Ji-hun","['TV Comedies', 'Romantic TV Comedies']",['Romantic'],[],[],"['Kim Ok-vin', 'Yoo Teo', 'Kim Ji-hun', 'Go Won-hee']"
81509440,Business Proposal,2022.0,U/A 13+ ,1 Season,Romance,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.","Ahn Hyo-seop,Kim Se-jeong,Kim Min-gue","['TV Comedies', 'Romantic TV Comedies']","['Swoonworthy,', 'Charming,', 'Romantic']",[],[],"['Ahn Hyo-seop', 'Kim Se-jeong', 'Kim Min-gue', 'Seor In-a', 'Lee Duck-hwa']"
81671426,See You in My 19th Life,2023.0,U/A 13+ ,1 Season,Romance,"Ban Ji-eum can endlessly reincarnate. But when her 18th life gets cut short, she dedicates the next one to finding her now grown-up childhood love.","Shin Hae-sun,Ahn Bo-hyun,Ha Yoon-kyung","['Romantic TV Dramas', 'TV Dramas', 'TV Comedies', 'Romantic TV Comedies']","['Swoonworthy,', 'Emotional,', 'Romantic']",[],[],"['Shin Hae-sun', 'Ahn Bo-hyun', 'Ha Yoon-kyung', 'Ahn Dong-gu']"
81361096,Celebrity,2023.0,U/A 16+ ,1 Season,Drama,"Fame. Money. Power. Seo A-ri achieves social media stardom overnight — but deadly consequences await in this glitzy, gilded world of influencers.","Park Gyu-young,Kang Min-hyuk,Lee Chung-ah",['TV Dramas'],[],[],[],"['Park Gyu-young', 'Kang Min-hyuk', 'Lee Chung-ah', 'Lee Dong-gun', 'Jun Hyo-seong']"
81422437,The Old Ways,2020.0,A ,1h 30m,Horror,"A reporter visits her birthplace in Veracruz for a story about tribal culture, only to be kidnapped by locals who believe she's demonically possessed.","Brigitte Kali Canales,Andrea Cortés,Julia Vera","['Horror Movies', 'US Movies']","['Psychological,', 'Scary,', 'Suspenseful']",['English [Original]'],['English'],"['Brigitte Kali Canales', 'Andrea Cortés', 'Julia Vera', 'Sal Lopez']"
81002370,Cobra Kai,2018.0,U/A 13+ ,5 Seasons,Action,"Decades after the tournament that changed their lives, the rivalry between Johnny and Daniel reignites in this sequel to the ""Karate Kid"" films.","Ralph Macchio,William Zabka,Xolo Maridueña","['TV Dramas', 'TV Comedies', 'TV Action & Adventure', 'US TV Shows']","['Nostalgic,', 'Heartfelt']",[],[],"['Ralph Macchio', 'William Zabka', 'Xolo Maridueña', 'Martin Kove', 'Mary Mouser', 'Tanner Buchanan', 'Courtney Henggeler', 'Jacob Bertrand', 'Gianni DeCenzo', 'Peyton List', 'Vanessa Rubio', 'Thomas Ian Griffith', 'Yuji Okumoto', 'Alicia Hannah-Kim']"
80987039,Mushoku Tensei: Jobless Reincarnation,2021.0,U/A 16+ ,2 Seasons,Anime,"Reincarnated into a magical world full of adventure, a formerly aimless and unemployed man decides to live his new life to the fullest.","Yumi Uchiyama,Tomokazu Sugita,Konomi Kohara",['Anime Series'],['Imaginative'],[],[],"['Yumi Uchiyama', 'Tomokazu Sugita', 'Konomi Kohara', 'Ai Kayano', 'Ai Kakuma', 'Toshiyuki Morikawa', 'Hisako Kanemoto', 'Lynn', 'Daisuke Namikawa']"
81364944,The Daily Life of the Immortal King,2020.0,U/A 16+ ,1 Season,Anime,"Having vanquished a powerful demon at age six, precocious wizard Wang Ling must now navigate high school life as an ordinary teen.","Sun Lulu,Qian Chen,Gu Jiangshan","['Action Anime', 'Teen TV Shows', 'Anime Series', 'School Anime']","['Quirky,', 'Imaginative,', 'Goofy']",[],[],"['Sun Lulu', 'Qian Chen', 'Gu Jiangshan']"
70300472,Hunter X Hunter (2011),2011.0,U/A 16+ ,6 Seasons,Anime,"To fulfill his dreams of becoming a legendary Hunter like his dad, a young boy must pass a rigorous examination and find his missing father.","Megumi Han,Mariya Ise,Keiji Fujiwara","['Shounen Anime', 'Action Anime', 'Anime Series']","['Imaginative,', 'Exciting']",[],[],"['Megumi Han', 'Mariya Ise', 'Keiji Fujiwara', 'Miyuki Sawashiro', 'Daisuke Namikawa']"
81562396,The Seven Deadly Sins: Four Knights of the Apocalypse,2023.0,U/A 16+ ,1 Season,Anime,"As a prophecy of doom unfolds on the peaceful land of Britannia, a purehearted boy sets out on a journey of discovery — and revenge.","Shou Komura,Kikunosuke Toya,Aino Shimada","['Shounen Anime', 'Action Anime', 'Anime Series']","['Imaginative,', 'Exciting']",[],[],"['Shou Komura', 'Kikunosuke Toya', 'Aino Shimada', 'Kanna Nakamura', 'Koki Uchiyama', 'Toshiyuki Morikawa', 'Rikiya Koyama', 'Sachi Kokuryu']"
80124041,GTO: Great Teacher Onizuka,1999.0,A ,1 Season,Anime,Ex-hoodlum Eikichi Onizuka decides to be Japan's best teacher. He's hired to supervise a class of hopeless cases; it's his chance to prove himself.,"Wataru Takagi,Fumiko Orikasa,Cho","['Shounen Anime', 'Anime Series', 'Drama Anime', 'School Anime']","['Inspiring,', 'Exciting']",[],[],"['Wataru Takagi', 'Fumiko Orikasa', 'Cho', 'Isshin Chiba', 'Junko Noda', 'Hikaru Midorikawa', 'Tomokazu Seki', 'Ayako Kawasumi', 'Kosuke Okano', 'Junichi Suwabe', 'Naoki Yanagi', 'Yoshiko Okamoto']"
81239555,SHAMAN KING,2021.0,U/A 13+ ,1 Season,Anime,"Medium Yoh Asakura enters a battle tournament held every 500 years, competing with other shamans in a bid to become the all-powerful Shaman King.","Yoko Hikasa,Katsuyuki Konishi,Megumi Hayashibara","['Shounen Anime', 'Anime Series']","['Imaginative,', 'Exciting']",[],[],"['Yoko Hikasa', 'Katsuyuki Konishi', 'Megumi Hayashibara', 'Inuko Inuyama', 'Romi Park', 'Kosuke Takaguchi', 'Masahiko Tanaka', 'Wataru Takagi', 'Yuji Ueda', 'Megumi Nakajima', 'Takehito Koyasu', 'Yoko Soumi', 'Motoko Kumai', 'Yui Horie', 'Yuichi Nakamura', 'Nana Mizuki', 'Takumu Miyazono', 'Noriaki Kanze', 'Michiko Neya', 'Toru Sakurai', 'Rina Hidaka', 'Masakazu Morita', 'Minami Takayama']"
70202899,Trigun,1998.0,U/A 16+ ,1 Season,Anime,"An outlaw named Vash the Stampede, who has a massive price on his head, wanders from town to town on a deserted planet that resembles the Wild West.","Masaya Onosaka,Hiromi Tsuru,Satsuki Yukino","['Action Anime', 'Anime Series']","['Imaginative,', 'Goofy,', 'Exciting']",[],[],"['Masaya Onosaka', 'Hiromi Tsuru', 'Satsuki Yukino', 'Aya Hisakawa', 'Sho Hayami', 'Toru Furusawa', 'Toshihiko Seki']"
80179831,JoJo's Bizarre Adventure,2012.0,A ,5 Seasons,Anime,Multiple generations of the Joestar family -- all with the same nickname -- confront supernatural villains through a series of time periods.,"Kazuyuki Okitsu,Tomokazu Sugita,Daisuke Ono","['Shounen Anime', 'Action Anime', 'Anime Series']",['Exciting'],[],[],"['Kazuyuki Okitsu', 'Tomokazu Sugita', 'Daisuke Ono', 'Unsho Ishizuka', 'Kensho Ono', 'Takehito Koyasu', 'Yoku Shioya', 'Yoji Ueda', 'Ayako Kawasumi', 'Takuya Sato', 'Atsuko Tanaka', 'Atsushi Imaruoka', 'Daisuke Hirakawa', 'Fuminori Komatsu', 'Kenta Miyake', 'Misato Fukuen', 'Yuki Kaji', 'Wataru Takagi', 'Takahiro Sakurai', 'Yuichi Nakamura', 'Junichi Suwabe', 'Kohsuke Toriumi', 'Daiki Yamashita', 'Junya Enoki', 'Fairouz Ai', 'Mutsumi Tamura', 'Mariya Ise', 'Atsumi Tanezaki', 'Yuichiro Umehara', 'Daisuke Namikawa']"
80990863,Yasuke,2021.0,A ,1 Season,Anime,A peaceful boatman once known as the Black Samurai is pulled back into conflict when he takes a little girl with mysterious powers under his wing.,"LaKeith Stanfield,Takehiro Hira,Maya Tanida","['Action Anime', 'Anime Series']",[],[],[],"['LaKeith Stanfield', 'Takehiro Hira', 'Maya Tanida', 'Ian Chen', 'Gwendoline Yeo', 'Ming-Na Wen', 'Noshir Dalal', 'Paul Nakauchi', 'Darren Criss', 'Dia Frampton', 'William Christopher Stephens', 'Julie Marcus', 'Greg Chun', 'Dan Donohue', 'Johnny Yong Bosch', 'Michael Sinterniklaas', 'Amy Hill', 'Emily Woo Zeller', 'Keone Young']"
81001990,Bright: Samurai Soul,2021.0,A ,1h 20m,Anime,"In the early years of Japan's Meiji Restoration, a human ronin must unite with an orc assassin to save an elf orphan from their common adversary.","Yuki Nomura,Daisuke Hirakawa,Shion Wakayama","['Action Anime', 'Action & Adventure Movies', 'Anime Features']","['Imaginative,', 'Exciting']","['English,', 'Japanese - Audio Description,', 'Japanese [Original]']","['English,', 'Japanese']","['Yuki Nomura', 'Daisuke Hirakawa', 'Shion Wakayama', 'Miyavi', 'Maaya Sakamoto', 'Kenjiro Tsuda', 'Chafurin', 'Mamoru Miyano', 'Kenichi Suzumura', 'Simu Liu', 'Fred Mancuso', 'Yuzu Harada']"
81012510,Guardian: The Lonely and Great God,2016.0,U/A 16+ ,1 Season,Romance,"In his quest for a bride to break his immortal curse, a 939-year-old guardian of souls meets a grim reaper and a sprightly student with a tragic past.","Gong Yoo,Kim Go-eun,Lee Dong-wook","['Romantic TV Dramas', 'TV Dramas', 'Fantasy TV Shows']","['Swoonworthy,', 'Charming,', 'Romantic']",[],[],"['Gong Yoo', 'Kim Go-eun', 'Lee Dong-wook', 'Yoo In-na', 'Yook Sung-jae', 'EL', 'Jo Woo-jin', 'Jung Hae-in', 'Hwang Seog-jeong']"
